"id","bug.id","treatment","temp.avg","temp.var","hs.temp","hs.num","date.died","date.hatch","date.ovp","time.ovp","num.ovp","suc.ovp","date.3","mass.3","date.in.hs","time.in.hs","time.hs","time.ths1.ovp","date.out.hs","time.out.hs","date.4","mass.4","date.5","mass.5","date.em","instar.em","bled.em","mass.48em","num.em","num.coc","num.fail.spin","date.ecl","num.ecl","num.unem","load","date.end","mass.end","mongo.age","mongo.mass","instar.end","diss.wasp","diss.wasp.stage","mel","wand","pup","mass.wand","date.wand","gen.notes","diss.notes","date.died.j","date.hatch.j","date.ovp.j","date.3.j","date.in.hs.j","date.out.hs.j","date.4.j","date.5.j","date.em.j","date.ecl.j","date.end.j","date.wand.j","died","time.ovp.dec","time.in.hs.dec","time.hs.dec","time.ths1.ovp.dec","time.out.hs.dec","hr.hs","day.hs","tt3","inst3","tt4","inst4","tt5","ttem","ttend","ttem.w","ttecl","dt.coc","mass.end.all","class","ttend.all","ttwand"
301,"25.10_para_40.4_301","para",25,10,40,4,NA,"2/13/18","2/19/18",12:58:00,1,NA,"2/19/18",63.98,"2/19/18",13:04:00,13:00:00,"0:02","2/22/18",20:45:00,"2/22/18",463.99,"2/27/18",2312.78,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/13/18",18668.84,1,1,5,NA,NA,NA,0,NA,NA,NA,"mass 4 taken in pm",NA,0,44,50,50,50,53,53,58,0,NA,72,NA,"0",12.9666666666667,13.0666666666667,13,0.0333333333333333,20.75,79.6833333333333,3.32013888888889,6,3,9,5,14,NA,28,NA,NA,NA,18668.84,"mongo",28,NA
302,"25.10_para_42.1_302","para",25,10,42,1,NA,"2/15/18","2/19/18",11:00:00,1,NA,"2/19/18",36.91,"2/19/18",11:05:00,13:00:00,"2:00","2/19/18",19:22:00,"2/23/18",349.43,"2/27/18",909.62,"3/6/18",5,0,2047.7,6,2,4,"3/11/18",2,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"mass 4 and 5 taken in pm",NA,0,46,50,50,50,50,54,58,65,70,0,NA,"0",11,11.0833333333333,13,2,19.3666666666667,8.28333333333333,0.345138888888889,4,4,8,4,12,19,NA,15,20,5,2047.7,"em",19,NA
303,"25.10_para_42.2_303","para",25,10,42,2,NA,"2/15/18","2/19/18",11:18:00,1,NA,"2/19/18",34.39,"2/19/18",11:23:00,13:00:00,"1:42","2/20/18",20:05:00,"2/23/18",251.35,"2/27/18",894.31,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/13/18",9691.22,1,0,5,NA,NA,NA,0,NA,NA,NA,"mass 4 and 5 taken in pm",NA,0,46,50,50,50,51,54,58,0,NA,72,NA,"0",11.3,11.3833333333333,13,1.7,20.0833333333333,32.7,1.3625,4,4,8,4,12,NA,26,NA,NA,NA,9691.22,"mongo",26,NA
304,"25.10_para_42.3_304","para",25,10,42,3,NA,"2/15/18","2/19/18",11:35:00,1,NA,"2/19/18",36.65,"2/19/18",11:40:00,13:00:00,"1:25","2/21/18",20:22:00,"2/23/18",218.57,"2/27/18",1277.81,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/13/18",13737.83,1,0,5,NA,NA,NA,0,NA,NA,NA,"mass 4 and 5 taken in pm",NA,0,46,50,50,50,52,54,58,0,NA,72,NA,"0",11.5833333333333,11.6666666666667,13,1.41666666666667,20.3666666666667,56.7,2.3625,4,4,8,4,12,NA,26,NA,NA,NA,13737.83,"mongo",26,NA
305,"25.10_para_42.4_305","para",25,10,42,4,NA,"2/15/18","2/19/18",10:43:00,1,NA,"2/19/18",39.33,"2/19/18",10:50:00,13:00:00,"2:17","2/22/18",20:45:00,"2/23/18",248.89,"2/28/18",827.41,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/14/18",1586.98,1,0,5,NA,NA,NA,0,NA,NA,NA,"mass 4 taken in pm",NA,0,46,50,50,50,53,54,59,0,NA,73,NA,"0",10.7166666666667,10.8333333333333,13,2.28333333333333,20.75,81.9166666666667,3.41319444444444,4,4,8,5,13,NA,27,NA,NA,NA,1586.98,"mongo",27,NA
306,"25.10_para_40.1_306","para",25,10,40,1,NA,"2/13/18","2/19/18",11:51:00,1,NA,"2/19/18",46.49,"2/19/18",11:54:00,13:00:00,"1:09","2/19/18",19:22:00,"2/22/18",198.71,"2/26/18",584.7,"3/5/18",5,0,1969.5,25,13,12,"3/11/18",8,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"mass 4 and 5 taken in pm",NA,0,44,50,50,50,50,53,57,64,70,0,NA,"0",11.85,11.9,13,1.15,19.3666666666667,7.46666666666667,0.311111111111111,6,3,9,4,13,20,NA,14,20,6,1969.5,"em",20,NA
307,"25.10_para_40.2_307","para",25,10,40,2,NA,"2/13/18","2/19/18",12:10:00,2,NA,"2/19/18",53.59,"2/19/18",12:16:00,13:00:00,"0:50","2/20/18",20:05:00,"2/22/18",297.29,"2/27/18",1475.7,"3/11/18",5,1,2491.47,1,0,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"mass 4 and 5 taken in pm",NA,0,44,50,50,50,51,53,58,70,NA,0,NA,"0",12.1666666666667,12.2666666666667,13,0.833333333333333,20.0833333333333,31.8166666666667,1.32569444444444,6,3,9,5,14,26,NA,20,NA,NA,2491.47,"em",26,NA
308,"25.10_para_40.3_308","para",25,10,40,3,NA,"2/13/18","2/19/18",12:34:00,1,NA,"2/19/18",59.18,"2/19/18",12:41:00,13:00:00,"0:26","2/21/18",20:22:00,"2/22/18",373.45,"2/26/18",2424.97,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/12/18",17785.74,1,1,5,NA,NA,NA,0,NA,NA,NA,"mass 4 and 5 taken in pm",NA,0,44,50,50,50,52,53,57,0,NA,71,NA,"0",12.5666666666667,12.6833333333333,13,0.433333333333333,20.3666666666667,55.6833333333333,2.32013888888889,6,3,9,4,13,NA,27,NA,NA,NA,17785.74,"mongo",27,NA
309,"25.10_para_40.4_309","para",25,10,40,4,NA,"2/13/18","2/19/18",12:59:00,1,NA,"2/19/18",60.79,"2/19/18",13:04:00,13:00:00,"0:01","2/22/18",20:45:00,"2/22/18",333.9,"2/26/18",1940.66,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/12/18",4033.15,1,0,5,NA,NA,NA,0,NA,NA,NA,"mass 4 and 5 taken in pm",NA,0,44,50,50,50,53,53,57,0,NA,71,NA,"0",12.9833333333333,13.0666666666667,13,0.0166666666666667,20.75,79.6833333333333,3.32013888888889,6,3,9,4,13,NA,27,NA,NA,NA,4033.15,"mongo",27,NA
310,"25.10_para_42.1_310","para",25,10,42,1,NA,"2/15/18","2/19/18",11:01:00,1,NA,"2/19/18",37.04,"2/19/18",11:05:00,13:00:00,"1:59","2/19/18",19:22:00,"2/23/18",255.47,"2/27/18",668.57,"3/6/18",5,0,1123.86,3,1,2,"3/13/18",1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"mass 4 and 5 taken in pm",NA,0,46,50,50,50,50,54,58,65,72,0,NA,"0",11.0166666666667,11.0833333333333,13,1.98333333333333,19.3666666666667,8.28333333333333,0.345138888888889,4,4,8,4,12,19,NA,15,22,7,1123.86,"em",19,NA
311,"25.10_para_42.2_311","para",25,10,42,2,NA,"2/15/18","2/19/18",11:19:00,1,NA,"2/19/18",38.65,"2/19/18",11:23:00,13:00:00,"1:41","2/20/18",20:05:00,"2/23/18",442.28,"2/27/18",1663.54,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/13/18",11866.19,1,0,5,NA,NA,NA,0,NA,NA,NA,"mass 4 and 5 taken in pm",NA,0,46,50,50,50,51,54,58,0,NA,72,NA,"0",11.3166666666667,11.3833333333333,13,1.68333333333333,20.0833333333333,32.7,1.3625,4,4,8,4,12,NA,26,NA,NA,NA,11866.19,"mongo",26,NA
312,"25.10_para_42.3_312","para",25,10,42,3,NA,"2/15/18","2/19/18",11:36:00,1,NA,"2/19/18",44.13,"2/19/18",11:40:00,13:00:00,"1:24","2/21/18",20:22:00,"2/24/18",257.6,"2/28/18",1533.8,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/14/18",16019.21,1,1,5,NA,NA,NA,0,NA,NA,NA,"mass 5 taken in pm",NA,0,46,50,50,50,52,55,59,0,NA,73,NA,"0",11.6,11.6666666666667,13,1.4,20.3666666666667,56.7,2.3625,4,5,9,4,13,NA,27,NA,NA,NA,16019.21,"mongo",27,NA
313,"25.10_para_42.4_313","para",25,10,42,4,NA,"2/15/18","2/19/18",10:45:00,2,NA,"2/19/18",40.23,"2/19/18",10:50:00,13:00:00,"2:15","2/22/18",20:45:00,"2/23/18",150.41,"2/27/18",382.02,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/13/18",18551.12,1,1,5,NA,NA,NA,0,NA,NA,NA,"mass 4 taken in pm",NA,0,46,50,50,50,53,54,58,0,NA,72,NA,"0",10.75,10.8333333333333,13,2.25,20.75,81.9166666666667,3.41319444444444,4,4,8,4,12,NA,26,NA,NA,NA,18551.12,"mongo",26,NA
314,"25.10_para_40.1_314","para",25,10,40,1,NA,"2/13/18","2/19/18",11:52:00,1,NA,"2/19/18",73.15,"2/19/18",11:54:00,13:00:00,"1:08","2/19/18",19:22:00,"2/22/18",301.94,"2/27/18",2118.62,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,13817.32,"3/8/18","mass 4 and 5 taken in pm. wandered 3/8/17, mass=13817.32. frozen for dissection.",NA,0,44,50,50,50,50,53,58,0,NA,0,67,"0",11.8666666666667,11.9,13,1.13333333333333,19.3666666666667,7.46666666666667,0.311111111111111,6,3,9,5,14,NA,NA,NA,NA,NA,13817.32,"wand",23,23
315,"25.10_para_40.2_315","para",25,10,40,2,NA,"2/13/18","2/19/18",12:13:00,1,NA,"2/19/18",66.08,"2/19/18",12:16:00,13:00:00,"0:47","2/20/18",20:05:00,"2/23/18",155.62,"2/28/18",656.33,"3/7/18",5,0,1139.55,2,2,0,"3/13/18",2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"mass 4 and 5 taken in pm",NA,0,44,50,50,50,51,54,59,66,72,0,NA,"0",12.2166666666667,12.2666666666667,13,0.783333333333333,20.0833333333333,31.8166666666667,1.32569444444444,6,4,10,5,15,22,NA,16,22,6,1139.55,"em",22,NA
316,"25.10_para_40.3_316","para",25,10,40,3,NA,"2/13/18","2/19/18",12:36:00,1,NA,"2/19/18",59.01,"2/19/18",12:41:00,13:00:00,"0:24","2/21/18",20:22:00,"2/23/18",378.74,"2/27/18",1768.25,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/13/18",6067.68,1,0,5,NA,NA,NA,0,NA,NA,NA,"mass 4 and 5 taken in pm",NA,0,44,50,50,50,52,54,58,0,NA,72,NA,"0",12.6,12.6833333333333,13,0.4,20.3666666666667,55.6833333333333,2.32013888888889,6,4,10,4,14,NA,28,NA,NA,NA,6067.68,"mongo",28,NA
317,"25.10_para_40.4_317","para",25,10,40,4,NA,"2/13/18","2/19/18",13:00:00,1,NA,"2/19/18",67.85,"2/19/18",13:04:00,13:00:00,"0:00","2/22/18",20:45:00,"2/23/18",168.54,"3/2/18",505.96,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/16/18",1430.29,1,0,5,NA,NA,NA,0,NA,NA,NA,"mass 4 and 5 taken in pm. looked like it was preparing to molt to 6th when frozen at date.end",NA,0,44,50,50,50,53,54,61,0,NA,75,NA,"0",13,13.0666666666667,13,0,20.75,79.6833333333333,3.32013888888889,6,4,10,7,17,NA,31,NA,NA,NA,1430.29,"mongo",31,NA
318,"25.10_para_42.1_318","para",25,10,42,1,NA,"2/15/18","2/19/18",11:02:00,1,NA,"2/19/18",40.54,"2/19/18",11:05:00,13:00:00,"1:58","2/19/18",19:22:00,"2/24/18",246.56,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/14/18",747.76,1,0,4,NA,NA,NA,0,NA,NA,NA,NA,NA,0,46,50,50,50,50,55,NA,0,NA,73,NA,"0",11.0333333333333,11.0833333333333,13,1.96666666666667,19.3666666666667,8.28333333333333,0.345138888888889,4,5,9,NA,NA,NA,27,NA,NA,NA,747.76,"mongo",27,NA
319,"25.10_para_42.2_319","para",25,10,42,2,NA,"2/15/18","2/19/18",11:20:00,1,NA,"2/19/18",36.14,"2/19/18",11:23:00,13:00:00,"1:40","2/20/18",20:05:00,"2/23/18",222.33,"2/26/18",985.78,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,10742.02,"3/5/18","horn damaged at ovp. mass 4 and 5 taken in pm. wandered 3/5/18, mass= 10742.02. put in pupation box.. pupated normally. frozen 3/27/18",NA,0,46,50,50,50,51,54,57,0,NA,0,64,"0",11.3333333333333,11.3833333333333,13,1.66666666666667,20.0833333333333,32.7,1.3625,4,4,8,3,11,NA,NA,NA,NA,NA,10742.02,"wand",18,18
320,"25.10_para_42.3_320","para",25,10,42,3,NA,"2/15/18","2/19/18",11:38:00,1,NA,"2/19/18",37.89,"2/19/18",11:40:00,13:00:00,"1:22","2/21/18",20:22:00,"2/23/18",222.62,"2/27/18",1239.97,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/13/18",12755.43,1,0,5,NA,NA,NA,0,NA,NA,NA,"mass 4 and 5 taken in pm",NA,0,46,50,50,50,52,54,58,0,NA,72,NA,"0",11.6333333333333,11.6666666666667,13,1.36666666666667,20.3666666666667,56.7,2.3625,4,4,8,4,12,NA,26,NA,NA,NA,12755.43,"mongo",26,NA
321,"25.10_para_42.4_321","para",25,10,42,4,NA,"2/15/18","2/19/18",10:47:00,1,NA,"2/19/18",41.14,"2/19/18",10:50:00,13:00:00,"2:13","2/22/18",20:45:00,"2/25/18",132.95,"3/1/18",575.32,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/15/18",13651.56,1,0,6,NA,NA,NA,0,NA,NA,NA,"horn damaged at ovp. mass 5 taken in pm. molted to 6th instar 3/7/18. Mass: 2837.91. removed cuticle from 5th prolegs after molt to 6th",NA,0,46,50,50,50,53,56,60,0,NA,74,NA,"0",10.7833333333333,10.8333333333333,13,2.21666666666667,20.75,81.9166666666667,3.41319444444444,4,6,10,4,14,NA,28,NA,NA,NA,13651.56,"mongo",28,NA
322,"25.10_para_40.1_322","para",25,10,40,1,NA,"2/13/18","2/19/18",11:53:00,1,NA,"2/19/18",52.37,"2/19/18",11:54:00,13:00:00,"1:07","2/19/18",19:22:00,"2/22/18",308.23,"2/26/18",1129.84,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/12/18",2186.12,1,0,5,NA,NA,NA,0,NA,NA,NA,"mass 4 and 5 taken in pm",NA,0,44,50,50,50,50,53,57,0,NA,71,NA,"0",11.8833333333333,11.9,13,1.11666666666667,19.3666666666667,7.46666666666667,0.311111111111111,6,3,9,4,13,NA,27,NA,NA,NA,2186.12,"mongo",27,NA
323,"25.10_para_40.2_323","para",25,10,40,2,NA,"2/13/18","2/19/18",12:15:00,1,NA,"2/19/18",66.68,"2/19/18",12:16:00,13:00:00,"0:45","2/20/18",20:05:00,"2/23/18",327.05,NA,NA,"3/6/18",4,0,1010.65,4,4,0,"3/11/18",4,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"mass 4 taken in pm",NA,0,44,50,50,50,51,54,NA,65,70,0,NA,"0",12.25,12.2666666666667,13,0.75,20.0833333333333,31.8166666666667,1.32569444444444,6,4,10,NA,NA,21,NA,15,20,5,1010.65,"em",21,NA
327,"25.10_para_42.3_327","para",25,10,42,3,NA,"2/15/18","2/19/18",11:39:00,1,NA,"2/19/18",38.65,"2/19/18",11:40:00,13:00:00,"1:21","2/21/18",20:22:00,"2/23/18",160.15,"2/28/18",647.83,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/14/18",18432.07,1,1,6,NA,NA,NA,0,NA,NA,NA,"mass 4 and 5 taken in pm. molted into 6th 3/6/18, mass=4310.57",NA,0,46,50,50,50,52,54,59,0,NA,73,NA,"0",11.65,11.6666666666667,13,1.35,20.3666666666667,56.7,2.3625,4,4,8,5,13,NA,27,NA,NA,NA,18432.07,"mongo",27,NA
328,"25.10_para_42.4_328","para",25,10,42,4,NA,"2/15/18","2/19/18",10:48:00,1,NA,"2/19/18",39.48,"2/19/18",10:50:00,13:00:00,"2:12","2/22/18",20:45:00,"2/22/18",200.16,"2/26/18",646.92,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/12/18",15686.44,1,1,6,NA,NA,NA,0,NA,NA,NA,"mass 4 and 5 taken in pm. molted into 6th 3/5/18, mass =4334.43",NA,0,46,50,50,50,53,53,57,0,NA,71,NA,"0",10.8,10.8333333333333,13,2.2,20.75,81.9166666666667,3.41319444444444,4,3,7,4,11,NA,25,NA,NA,NA,15686.44,"mongo",25,NA
330,"25.10_para_42.4_330","para",25,10,42,4,NA,"2/15/18","2/19/18",10:49:00,1,NA,"2/19/18",36.8,"2/19/18",10:50:00,13:00:00,"2:11","2/22/18",20:45:00,"2/23/18",180.24,"2/27/18",827.14,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/13/18",16585.88,1,1,6,NA,NA,NA,0,NA,NA,NA,"removed cuticle from 4-5th prolegs after molt to 3rd. mass 4 and 5 take in pm. molted into 6th 3/5/18; mass = 3499.23",NA,0,46,50,50,50,53,54,58,0,NA,72,NA,"0",10.8166666666667,10.8333333333333,13,2.18333333333333,20.75,81.9166666666667,3.41319444444444,4,4,8,4,12,NA,26,NA,NA,NA,16585.88,"mongo",26,NA
331,"25.10_para_0.0_331","para",25,10,0,0,NA,"2/13/18","2/19/18",13:17:00,1,NA,"2/19/18",42.38,NA,NA,NA,NA,NA,NA,"2/22/18",205.62,"2/26/18",1340.43,"3/4/18",5,0,3133.82,99,83,16,"3/10/18",70,16,115,NA,NA,NA,NA,NA,1,"2",0,0,NA,NA,NA,"mass 4 and 5 taken in pm","wasp larvae all 2nds, most looked ready to emerge. No real mel plaques, some mel, but probably from wasp emergence",0,44,50,50,NA,NA,53,57,63,69,0,NA,"0",13.2833333333333,NA,NA,NA,NA,NA,NA,6,3,9,4,13,19,NA,13,19,6,3133.82,"em",19,NA
332,"25.10_para_40.1_332","para",25,10,40,1,NA,"2/13/18","2/20/18",09:32:00,1,NA,"2/20/18",56.58,"2/20/18",10:05:00,13:00:00,"3:28","2/20/18",20:05:00,"2/23/18",236.73,"2/27/18",983.77,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/13/18",2463.24,1,0,5,NA,NA,NA,0,NA,NA,NA,"mass 4 and 5 taken in pm",NA,0,44,51,51,51,51,54,58,0,NA,72,NA,"0",9.53333333333333,10.0833333333333,13,3.46666666666667,20.0833333333333,10,0.416666666666667,7,3,10,4,14,NA,28,NA,NA,NA,2463.24,"mongo",28,NA
333,"25.10_para_40.2_333","para",25,10,40,2,NA,"2/13/18","2/20/18",09:41:00,1,NA,"2/20/18",43.8,"2/20/18",10:05:00,13:00:00,"3:19","2/21/18",20:22:00,"2/24/18",197.14,"3/3/18",1182.89,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/17/18",2904.44,1,0,5,0,NA,1,0,NA,NA,NA,"horn damaged during ovp","found no wasp larvae. Did find melanized plaques. maybe found teratocyes? Found spherical self contained objects, but don't know if teratocytes, pieces of fat body, or something else. Pictures taken of plaques and objects",0,44,51,51,51,52,55,62,0,NA,76,NA,"0",9.68333333333333,10.0833333333333,13,3.31666666666667,20.3666666666667,34.2833333333333,1.42847222222222,7,4,11,7,18,NA,32,NA,NA,NA,2904.44,"mongo",32,NA
334,"25.10_para_40.3_334","para",25,10,40,3,NA,"2/13/18","2/20/18",09:52:00,2,NA,"2/20/18",69.89,"2/20/18",10:05:00,13:00:00,"3:08","2/22/18",20:45:00,"2/23/18",279.64,"2/27/18",1444.78,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/13/18",5850.91,1,0,5,NA,NA,NA,0,NA,NA,NA,"mass 5 taken in pm",NA,0,44,51,51,51,53,54,58,0,NA,72,NA,"0",9.86666666666667,10.0833333333333,13,3.13333333333333,20.75,58.6666666666667,2.44444444444444,7,3,10,4,14,NA,28,NA,NA,NA,5850.91,"mongo",28,NA
335,"25.10_para_40.3_335","para",25,10,40,3,NA,"2/13/18","2/20/18",09:50:00,1,NA,"2/20/18",60.07,"2/20/18",10:05:00,13:00:00,"3:10","2/22/18",20:45:00,"2/24/18",142.65,"2/28/18",607.2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/14/18",1512.47,1,0,5,0,NA,1,0,NA,NA,NA,"mass 4 and 5 taken in pm","found no wasp larvae but what I believe to be teratacytes and a LOT of melanized plaques (eggs). see pictures.",0,44,51,51,51,53,55,59,0,NA,73,NA,"0",9.83333333333333,10.0833333333333,13,3.16666666666667,20.75,58.6666666666667,2.44444444444444,7,4,11,4,15,NA,29,NA,NA,NA,1512.47,"mongo",29,NA
337,"25.10_para_40.4_337","para",25,10,40,4,NA,"2/15/18","2/20/18",10:00:00,1,NA,"2/20/18",68.11,"2/20/18",10:05:00,13:00:00,"3:00","2/23/18",22:00:00,"2/24/18",393.42,"3/1/18",2090.95,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/15/18",4396.27,1,0,5,0,"0",1,0,NA,NA,NA,NA,"no wasp larvae. Very prominent and large plaques. Structures that looked like teratocytes. Slides saved",0,46,51,51,51,54,55,60,0,NA,74,NA,"0",10,10.0833333333333,13,3,22,83.9166666666667,3.49652777777778,5,4,9,5,14,NA,28,NA,NA,NA,4396.27,"mongo",28,NA
339,"25.10_para_40.2_339","para",25,10,40,2,NA,"2/15/18","2/20/18",09:40:00,1,NA,"2/20/18",72.45,"2/20/18",10:05:00,13:00:00,"3:20","2/21/18",20:22:00,"2/22/18",208.84,"2/26/18",1261.6,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,9671.67,"3/7/18","mass 4 and 5taken in pm. removed cuticle from 4-5th prolegs after molt to 5th. wandered 3/7/18, mass=9671.67. put in pupation box.. wing section slightly short and malformed in pupae frozen 3/27/18",NA,0,46,51,51,51,52,53,57,0,NA,0,66,"0",9.66666666666667,10.0833333333333,13,3.33333333333333,20.3666666666667,34.2833333333333,1.42847222222222,5,2,7,4,11,NA,NA,NA,NA,NA,9671.67,"wand",20,20
340,"25.10_para_40.2_340","para",25,10,40,2,NA,"2/15/18","2/20/18",09:38:00,1,NA,"2/20/18",61.48,"2/20/18",10:05:00,13:00:00,"3:22","2/21/18",20:22:00,"2/24/18",229.21,NA,NA,"3/9/18",4,0,706.48,1,1,0,"3/15/18",1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,46,51,51,51,52,55,NA,68,74,0,NA,"0",9.63333333333333,10.0833333333333,13,3.36666666666667,20.3666666666667,34.2833333333333,1.42847222222222,5,4,9,NA,NA,22,NA,17,23,6,706.48,"em",22,NA
341,"25.10_para_40.3_341","para",25,10,40,3,NA,"2/15/18","2/20/18",09:49:00,1,NA,"2/20/18",68.58,"2/20/18",10:05:00,13:00:00,"3:11","2/22/18",20:45:00,"2/25/18",310.86,"3/4/18",831.48,"3/7/18",5,0,881.51,2,1,1,"3/15/18",1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,46,51,51,51,53,56,63,66,74,0,NA,"0",9.81666666666667,10.0833333333333,13,3.18333333333333,20.75,58.6666666666667,2.44444444444444,5,5,10,7,17,20,NA,15,23,8,881.51,"em",20,NA
342,"25.10_para_40.4_342","para",25,10,40,4,NA,"2/15/18","2/20/18",09:59:00,1,NA,"2/20/18",67.1,"2/20/18",10:05:00,13:00:00,"3:01","2/23/18",22:00:00,"2/23/18",306.41,"2/27/18",1657.25,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/13/18",4651.31,1,0,5,NA,NA,NA,0,NA,NA,NA,"mass 5 taken in pm",NA,0,46,51,51,51,54,54,58,0,NA,72,NA,"0",9.98333333333333,10.0833333333333,13,3.01666666666667,22,83.9166666666667,3.49652777777778,5,3,8,4,12,NA,26,NA,NA,NA,4651.31,"mongo",26,NA
343,"25.10_para_0.0_343","para",25,10,0,0,NA,"2/15/18","2/20/18",10:42:00,1,NA,"2/20/18",56.49,NA,NA,NA,NA,NA,NA,"2/24/18",289,"2/28/18",1903.82,"3/6/18",5,0,5184.33,236,221,15,"3/12/18",151,NA,236,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"mass 5 taken in pm",NA,0,46,51,51,NA,NA,55,59,65,71,0,NA,"0",10.7,NA,NA,NA,NA,NA,NA,5,4,9,4,13,19,NA,14,20,6,5184.33,"em",19,NA
344,"25.10_para_42.1_344","para",25,10,42,1,NA,"2/15/18","2/20/18",10:17:00,1,NA,"2/20/18",53.95,"2/20/18",10:45:00,13:00:00,"2:43","2/20/18",20:05:00,"2/25/18",271.12,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/14/18",807.54,1,0,4,NA,NA,NA,0,NA,NA,NA,"horn damaged during ovp. mass 4 taken in pm",NA,0,46,51,51,51,51,56,NA,0,NA,73,NA,"0",10.2833333333333,10.75,13,2.71666666666667,20.0833333333333,9.33333333333333,0.388888888888889,5,5,10,NA,NA,NA,27,NA,NA,NA,807.54,"mongo",27,NA
346,"25.10_para_42.3_346","para",25,10,42,3,NA,"2/15/18","2/20/18",10:31:00,1,NA,"2/20/18",58.39,"2/20/18",10:45:00,13:00:00,"2:29","2/22/18",20:45:00,"2/23/18",282.99,"2/27/18",1375.27,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/13/18",14116.87,1,1,5,NA,NA,NA,0,NA,NA,NA,"mass 4 and 5 taken in pm",NA,0,46,51,51,51,53,54,58,0,NA,72,NA,"0",10.5166666666667,10.75,13,2.48333333333333,20.75,58,2.41666666666667,5,3,8,4,12,NA,26,NA,NA,NA,14116.87,"mongo",26,NA
347,"25.10_para_42.4_347","para",25,10,42,4,NA,"2/15/18","2/20/18",10:38:00,1,NA,"2/20/18",58.77,"2/20/18",10:45:00,13:00:00,"2:22","2/23/18",22:00:00,"2/23/18",160.62,"2/27/18",663.26,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/13/18",4580.39,1,0,6,NA,NA,NA,0,NA,NA,NA,"mass 5 taken in pm. molted to 6th 3/7/18. Mass: 3217.04. removed cuticle from 3-4th prolegs after molt to 6th",NA,0,46,51,51,51,54,54,58,0,NA,72,NA,"0",10.6333333333333,10.75,13,2.36666666666667,22,83.25,3.46875,5,3,8,4,12,NA,26,NA,NA,NA,4580.39,"mongo",26,NA
