"id","hs.temp","hs.num","instar","bug.id","treatment","temp.avg","temp.var","date.died","date.hatch","date.ovp","time.ovp","num.ovp","suc.ovp","date.3","date.in.hs","time.in.hs","time.hs","time.ths1.ovp","date.out.hs","time.out.hs","date.4","date.5","date.em","instar.em","bled.em","mass.48em","num.em","num.coc","num.fail.spin","date.ecl","num.ecl","num.unem","load","date.end","mass.end","mongo.age","mongo.mass","instar.end","diss.wasp","diss.wasp.stage","mel","wand","pup","mass.wand","date.wand","gen.notes","diss.notes","date.died.j","date.hatch.j","date.ovp.j","date.3.j","date.in.hs.j","date.out.hs.j","date.4.j","date.5.j","date.em.j","date.ecl.j","date.end.j","date.wand.j","died","time.ovp.dec","time.in.hs.dec","time.hs.dec","time.ths1.ovp.dec","time.out.hs.dec","hr.hs","day.hs","tt3","inst3","tt4","inst4","tt5","ttem","ttend","ttem.w","ttecl","dt.coc","class","ttend.all","ttwand","mass","day.age"
481,42,4,"3","25.10_para_42.4_481","para",25,10,NA,"3/8/18","3/13/18",08:00:00,1,NA,"3/13/18","3/13/18",08:58:00,13:00:00,"5:00","3/16/18",18:54:00,"3/16/18","3/21/18",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"4/4/18",1858.48,1,0,5,NA,NA,NA,0,NA,NA,NA,"mass 4 taken in pm",NA,0,67,72,72,72,75,75,80,0,NA,94,NA,"0",8,8.96666666666667,13,5,18.9,81.9333333333333,3.41388888888889,5,3,8,5,13,NA,27,NA,NA,NA,"mongo",27,NA,64.05,5
481,42,4,"4","25.10_para_42.4_481","para",25,10,NA,"3/8/18","3/13/18",08:00:00,1,NA,"3/13/18","3/13/18",08:58:00,13:00:00,"5:00","3/16/18",18:54:00,"3/16/18","3/21/18",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"4/4/18",1858.48,1,0,5,NA,NA,NA,0,NA,NA,NA,"mass 4 taken in pm",NA,0,67,72,72,72,75,75,80,0,NA,94,NA,"0",8,8.96666666666667,13,5,18.9,81.9333333333333,3.41388888888889,5,3,8,5,13,NA,27,NA,NA,NA,"mongo",27,NA,162.26,8
481,42,4,"5","25.10_para_42.4_481","para",25,10,NA,"3/8/18","3/13/18",08:00:00,1,NA,"3/13/18","3/13/18",08:58:00,13:00:00,"5:00","3/16/18",18:54:00,"3/16/18","3/21/18",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"4/4/18",1858.48,1,0,5,NA,NA,NA,0,NA,NA,NA,"mass 4 taken in pm",NA,0,67,72,72,72,75,75,80,0,NA,94,NA,"0",8,8.96666666666667,13,5,18.9,81.9333333333333,3.41388888888889,5,3,8,5,13,NA,27,NA,NA,NA,"mongo",27,NA,620.14,13
481,42,4,"end.all","25.10_para_42.4_481","para",25,10,NA,"3/8/18","3/13/18",08:00:00,1,NA,"3/13/18","3/13/18",08:58:00,13:00:00,"5:00","3/16/18",18:54:00,"3/16/18","3/21/18",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"4/4/18",1858.48,1,0,5,NA,NA,NA,0,NA,NA,NA,"mass 4 taken in pm",NA,0,67,72,72,72,75,75,80,0,NA,94,NA,"0",8,8.96666666666667,13,5,18.9,81.9333333333333,3.41388888888889,5,3,8,5,13,NA,27,NA,NA,NA,"mongo",27,NA,1858.48,27
482,42,4,"3","25.10_para_42.4_482","para",25,10,NA,"3/8/18","3/13/18",07:56:00,1,NA,"3/13/18","3/13/18",08:58:00,13:00:00,"5:04","3/16/18",18:54:00,"3/17/18","3/22/18",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"4/5/18",1026.49,1,0,5,NA,NA,NA,0,NA,NA,NA,"mass 4 and 5 taken in pm",NA,0,67,72,72,72,75,76,81,0,NA,95,NA,"0",7.93333333333333,8.96666666666667,13,5.06666666666667,18.9,81.9333333333333,3.41388888888889,5,4,9,5,14,NA,28,NA,NA,NA,"mongo",28,NA,69.87,5
482,42,4,"4","25.10_para_42.4_482","para",25,10,NA,"3/8/18","3/13/18",07:56:00,1,NA,"3/13/18","3/13/18",08:58:00,13:00:00,"5:04","3/16/18",18:54:00,"3/17/18","3/22/18",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"4/5/18",1026.49,1,0,5,NA,NA,NA,0,NA,NA,NA,"mass 4 and 5 taken in pm",NA,0,67,72,72,72,75,76,81,0,NA,95,NA,"0",7.93333333333333,8.96666666666667,13,5.06666666666667,18.9,81.9333333333333,3.41388888888889,5,4,9,5,14,NA,28,NA,NA,NA,"mongo",28,NA,177.93,9
482,42,4,"5","25.10_para_42.4_482","para",25,10,NA,"3/8/18","3/13/18",07:56:00,1,NA,"3/13/18","3/13/18",08:58:00,13:00:00,"5:04","3/16/18",18:54:00,"3/17/18","3/22/18",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"4/5/18",1026.49,1,0,5,NA,NA,NA,0,NA,NA,NA,"mass 4 and 5 taken in pm",NA,0,67,72,72,72,75,76,81,0,NA,95,NA,"0",7.93333333333333,8.96666666666667,13,5.06666666666667,18.9,81.9333333333333,3.41388888888889,5,4,9,5,14,NA,28,NA,NA,NA,"mongo",28,NA,609.73,14
482,42,4,"end.all","25.10_para_42.4_482","para",25,10,NA,"3/8/18","3/13/18",07:56:00,1,NA,"3/13/18","3/13/18",08:58:00,13:00:00,"5:04","3/16/18",18:54:00,"3/17/18","3/22/18",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"4/5/18",1026.49,1,0,5,NA,NA,NA,0,NA,NA,NA,"mass 4 and 5 taken in pm",NA,0,67,72,72,72,75,76,81,0,NA,95,NA,"0",7.93333333333333,8.96666666666667,13,5.06666666666667,18.9,81.9333333333333,3.41388888888889,5,4,9,5,14,NA,28,NA,NA,NA,"mongo",28,NA,1026.49,28
483,40,4,"3","25.10_para_40.4_483","para",25,10,NA,"3/8/18","3/13/18",08:25:00,1,NA,"3/13/18","3/13/18",08:58:00,13:00:00,"4:35","3/16/18",18:54:00,"3/17/18","3/24/18","3/30/18",5,0,2196.13,5,3,2,"4/6/18",2,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"mass 4 taken in pm. mass 48 taken 4/2/18",NA,0,67,72,72,72,75,76,83,89,96,0,NA,"0",8.41666666666667,8.96666666666667,13,4.58333333333333,18.9,81.9333333333333,3.41388888888889,5,4,9,7,16,22,NA,17,24,7,"em",22,NA,57.09,5
483,40,4,"4","25.10_para_40.4_483","para",25,10,NA,"3/8/18","3/13/18",08:25:00,1,NA,"3/13/18","3/13/18",08:58:00,13:00:00,"4:35","3/16/18",18:54:00,"3/17/18","3/24/18","3/30/18",5,0,2196.13,5,3,2,"4/6/18",2,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"mass 4 taken in pm. mass 48 taken 4/2/18",NA,0,67,72,72,72,75,76,83,89,96,0,NA,"0",8.41666666666667,8.96666666666667,13,4.58333333333333,18.9,81.9333333333333,3.41388888888889,5,4,9,7,16,22,NA,17,24,7,"em",22,NA,310.22,9
483,40,4,"5","25.10_para_40.4_483","para",25,10,NA,"3/8/18","3/13/18",08:25:00,1,NA,"3/13/18","3/13/18",08:58:00,13:00:00,"4:35","3/16/18",18:54:00,"3/17/18","3/24/18","3/30/18",5,0,2196.13,5,3,2,"4/6/18",2,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"mass 4 taken in pm. mass 48 taken 4/2/18",NA,0,67,72,72,72,75,76,83,89,96,0,NA,"0",8.41666666666667,8.96666666666667,13,4.58333333333333,18.9,81.9333333333333,3.41388888888889,5,4,9,7,16,22,NA,17,24,7,"em",22,NA,1116.83,16
483,40,4,"end.all","25.10_para_40.4_483","para",25,10,NA,"3/8/18","3/13/18",08:25:00,1,NA,"3/13/18","3/13/18",08:58:00,13:00:00,"4:35","3/16/18",18:54:00,"3/17/18","3/24/18","3/30/18",5,0,2196.13,5,3,2,"4/6/18",2,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"mass 4 taken in pm. mass 48 taken 4/2/18",NA,0,67,72,72,72,75,76,83,89,96,0,NA,"0",8.41666666666667,8.96666666666667,13,4.58333333333333,18.9,81.9333333333333,3.41388888888889,5,4,9,7,16,22,NA,17,24,7,"em",22,NA,2196.13,22
484,42,3,"3","25.10_para_42.3_484","para",25,10,NA,"3/8/18","3/13/18",08:10:00,2,NA,"3/13/18","3/13/18",08:58:00,13:00:00,"4:50","3/15/18",20:17:00,"3/18/18",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"4/7/18",236.78,0,0,4,NA,NA,NA,0,NA,NA,NA,"mass 4 taken in pm. bug died at almost 3 weeks after date to fourth, was dead when weighed on 4/7/18.",NA,0,67,72,72,72,74,77,NA,0,NA,97,NA,"0",8.16666666666667,8.96666666666667,13,4.83333333333333,20.2833333333333,59.3166666666667,2.47152777777778,5,5,10,NA,NA,NA,30,NA,NA,NA,"mongo",30,NA,74.91,5
484,42,3,"4","25.10_para_42.3_484","para",25,10,NA,"3/8/18","3/13/18",08:10:00,2,NA,"3/13/18","3/13/18",08:58:00,13:00:00,"4:50","3/15/18",20:17:00,"3/18/18",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"4/7/18",236.78,0,0,4,NA,NA,NA,0,NA,NA,NA,"mass 4 taken in pm. bug died at almost 3 weeks after date to fourth, was dead when weighed on 4/7/18.",NA,0,67,72,72,72,74,77,NA,0,NA,97,NA,"0",8.16666666666667,8.96666666666667,13,4.83333333333333,20.2833333333333,59.3166666666667,2.47152777777778,5,5,10,NA,NA,NA,30,NA,NA,NA,"mongo",30,NA,168.15,10
484,42,3,"5","25.10_para_42.3_484","para",25,10,NA,"3/8/18","3/13/18",08:10:00,2,NA,"3/13/18","3/13/18",08:58:00,13:00:00,"4:50","3/15/18",20:17:00,"3/18/18",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"4/7/18",236.78,0,0,4,NA,NA,NA,0,NA,NA,NA,"mass 4 taken in pm. bug died at almost 3 weeks after date to fourth, was dead when weighed on 4/7/18.",NA,0,67,72,72,72,74,77,NA,0,NA,97,NA,"0",8.16666666666667,8.96666666666667,13,4.83333333333333,20.2833333333333,59.3166666666667,2.47152777777778,5,5,10,NA,NA,NA,30,NA,NA,NA,"mongo",30,NA,NA,NA
484,42,3,"end.all","25.10_para_42.3_484","para",25,10,NA,"3/8/18","3/13/18",08:10:00,2,NA,"3/13/18","3/13/18",08:58:00,13:00:00,"4:50","3/15/18",20:17:00,"3/18/18",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"4/7/18",236.78,0,0,4,NA,NA,NA,0,NA,NA,NA,"mass 4 taken in pm. bug died at almost 3 weeks after date to fourth, was dead when weighed on 4/7/18.",NA,0,67,72,72,72,74,77,NA,0,NA,97,NA,"0",8.16666666666667,8.96666666666667,13,4.83333333333333,20.2833333333333,59.3166666666667,2.47152777777778,5,5,10,NA,NA,NA,30,NA,NA,NA,"mongo",30,NA,236.78,30
485,40,4,"3","25.10_para_40.4_485","para",25,10,NA,"3/8/18","3/13/18",08:23:00,1,NA,"3/13/18","3/13/18",08:58:00,13:00:00,"4:37","3/16/18",18:54:00,"3/16/18","3/25/18","3/31/18",5,0,2249.64,25,17,8,"4/5/18",14,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"mass 4 taken in pm. removed cuticle from 5th prolegs after molt to 5th",NA,0,67,72,72,72,75,75,84,90,95,0,NA,"0",8.38333333333333,8.96666666666667,13,4.61666666666667,18.9,81.9333333333333,3.41388888888889,5,3,8,9,17,23,NA,18,23,5,"em",23,NA,44.5,5
485,40,4,"4","25.10_para_40.4_485","para",25,10,NA,"3/8/18","3/13/18",08:23:00,1,NA,"3/13/18","3/13/18",08:58:00,13:00:00,"4:37","3/16/18",18:54:00,"3/16/18","3/25/18","3/31/18",5,0,2249.64,25,17,8,"4/5/18",14,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"mass 4 taken in pm. removed cuticle from 5th prolegs after molt to 5th",NA,0,67,72,72,72,75,75,84,90,95,0,NA,"0",8.38333333333333,8.96666666666667,13,4.61666666666667,18.9,81.9333333333333,3.41388888888889,5,3,8,9,17,23,NA,18,23,5,"em",23,NA,219.94,8
485,40,4,"5","25.10_para_40.4_485","para",25,10,NA,"3/8/18","3/13/18",08:23:00,1,NA,"3/13/18","3/13/18",08:58:00,13:00:00,"4:37","3/16/18",18:54:00,"3/16/18","3/25/18","3/31/18",5,0,2249.64,25,17,8,"4/5/18",14,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"mass 4 taken in pm. removed cuticle from 5th prolegs after molt to 5th",NA,0,67,72,72,72,75,75,84,90,95,0,NA,"0",8.38333333333333,8.96666666666667,13,4.61666666666667,18.9,81.9333333333333,3.41388888888889,5,3,8,9,17,23,NA,18,23,5,"em",23,NA,1092.93,17
485,40,4,"end.all","25.10_para_40.4_485","para",25,10,NA,"3/8/18","3/13/18",08:23:00,1,NA,"3/13/18","3/13/18",08:58:00,13:00:00,"4:37","3/16/18",18:54:00,"3/16/18","3/25/18","3/31/18",5,0,2249.64,25,17,8,"4/5/18",14,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"mass 4 taken in pm. removed cuticle from 5th prolegs after molt to 5th",NA,0,67,72,72,72,75,75,84,90,95,0,NA,"0",8.38333333333333,8.96666666666667,13,4.61666666666667,18.9,81.9333333333333,3.41388888888889,5,3,8,9,17,23,NA,18,23,5,"em",23,NA,2249.64,23
486,42,4,"3","25.10_para_42.4_486","para",25,10,NA,"3/9/18","3/14/18",09:09:00,1,NA,"3/14/18","3/14/17",09:12:00,13:00:00,"3:51","3/17/18",18:36:00,"3/19/18",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"4/8/18",958.62,1,0,4,NA,NA,NA,0,NA,NA,NA,"mass 4 taken in pm. frozen as 4th 20 days after molt to 4th",NA,0,68,73,73,73,76,78,NA,0,NA,98,NA,"0",9.15,9.2,13,3.85,18.6,81.4,3.39166666666667,5,5,10,NA,NA,NA,30,NA,NA,NA,"mongo",30,NA,49.29,5
486,42,4,"4","25.10_para_42.4_486","para",25,10,NA,"3/9/18","3/14/18",09:09:00,1,NA,"3/14/18","3/14/17",09:12:00,13:00:00,"3:51","3/17/18",18:36:00,"3/19/18",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"4/8/18",958.62,1,0,4,NA,NA,NA,0,NA,NA,NA,"mass 4 taken in pm. frozen as 4th 20 days after molt to 4th",NA,0,68,73,73,73,76,78,NA,0,NA,98,NA,"0",9.15,9.2,13,3.85,18.6,81.4,3.39166666666667,5,5,10,NA,NA,NA,30,NA,NA,NA,"mongo",30,NA,194.71,10
486,42,4,"5","25.10_para_42.4_486","para",25,10,NA,"3/9/18","3/14/18",09:09:00,1,NA,"3/14/18","3/14/17",09:12:00,13:00:00,"3:51","3/17/18",18:36:00,"3/19/18",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"4/8/18",958.62,1,0,4,NA,NA,NA,0,NA,NA,NA,"mass 4 taken in pm. frozen as 4th 20 days after molt to 4th",NA,0,68,73,73,73,76,78,NA,0,NA,98,NA,"0",9.15,9.2,13,3.85,18.6,81.4,3.39166666666667,5,5,10,NA,NA,NA,30,NA,NA,NA,"mongo",30,NA,NA,NA
486,42,4,"end.all","25.10_para_42.4_486","para",25,10,NA,"3/9/18","3/14/18",09:09:00,1,NA,"3/14/18","3/14/17",09:12:00,13:00:00,"3:51","3/17/18",18:36:00,"3/19/18",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"4/8/18",958.62,1,0,4,NA,NA,NA,0,NA,NA,NA,"mass 4 taken in pm. frozen as 4th 20 days after molt to 4th",NA,0,68,73,73,73,76,78,NA,0,NA,98,NA,"0",9.15,9.2,13,3.85,18.6,81.4,3.39166666666667,5,5,10,NA,NA,NA,30,NA,NA,NA,"mongo",30,NA,958.62,30
487,42,2,"3","25.10_para_42.2_487","para",25,10,NA,"3/9/18","3/14/18",09:11:00,2,NA,"3/14/18","3/14/17",09:12:00,13:00:00,"3:49","3/15/18",20:17:00,"3/18/18","3/25/18","3/31/18",5,0,1690.14,1,1,0,"4/7/18",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"mass 4 taken in pm",NA,0,68,73,73,73,74,77,84,90,97,0,NA,"0",9.18333333333333,9.2,13,3.81666666666667,20.2833333333333,35.0833333333333,1.46180555555556,5,4,9,7,16,22,NA,17,24,7,"em",22,NA,57.11,5
487,42,2,"4","25.10_para_42.2_487","para",25,10,NA,"3/9/18","3/14/18",09:11:00,2,NA,"3/14/18","3/14/17",09:12:00,13:00:00,"3:49","3/15/18",20:17:00,"3/18/18","3/25/18","3/31/18",5,0,1690.14,1,1,0,"4/7/18",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"mass 4 taken in pm",NA,0,68,73,73,73,74,77,84,90,97,0,NA,"0",9.18333333333333,9.2,13,3.81666666666667,20.2833333333333,35.0833333333333,1.46180555555556,5,4,9,7,16,22,NA,17,24,7,"em",22,NA,224.68,9
487,42,2,"5","25.10_para_42.2_487","para",25,10,NA,"3/9/18","3/14/18",09:11:00,2,NA,"3/14/18","3/14/17",09:12:00,13:00:00,"3:49","3/15/18",20:17:00,"3/18/18","3/25/18","3/31/18",5,0,1690.14,1,1,0,"4/7/18",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"mass 4 taken in pm",NA,0,68,73,73,73,74,77,84,90,97,0,NA,"0",9.18333333333333,9.2,13,3.81666666666667,20.2833333333333,35.0833333333333,1.46180555555556,5,4,9,7,16,22,NA,17,24,7,"em",22,NA,1213.46,16
487,42,2,"end.all","25.10_para_42.2_487","para",25,10,NA,"3/9/18","3/14/18",09:11:00,2,NA,"3/14/18","3/14/17",09:12:00,13:00:00,"3:49","3/15/18",20:17:00,"3/18/18","3/25/18","3/31/18",5,0,1690.14,1,1,0,"4/7/18",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"mass 4 taken in pm",NA,0,68,73,73,73,74,77,84,90,97,0,NA,"0",9.18333333333333,9.2,13,3.81666666666667,20.2833333333333,35.0833333333333,1.46180555555556,5,4,9,7,16,22,NA,17,24,7,"em",22,NA,1690.14,22
489,40,1,"3","25.10_para_40.1_489","para",25,10,NA,"3/9/18","3/15/18",07:46:00,1,NA,"3/15/18","3/15/18",08:00:00,13:00:00,"5:14","3/15/18",20:17:00,"3/19/18","3/24/18","3/30/18",5,0,1690.13,4,2,2,"4/5/18",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"mass 4 taken in pm. mass 48 taken 4/2/18",NA,0,68,74,74,74,74,78,83,89,95,0,NA,"0",7.76666666666667,8,13,5.23333333333333,20.2833333333333,12.2833333333333,0.511805555555556,6,4,10,5,15,21,NA,15,21,6,"em",21,NA,54.28,6
489,40,1,"4","25.10_para_40.1_489","para",25,10,NA,"3/9/18","3/15/18",07:46:00,1,NA,"3/15/18","3/15/18",08:00:00,13:00:00,"5:14","3/15/18",20:17:00,"3/19/18","3/24/18","3/30/18",5,0,1690.13,4,2,2,"4/5/18",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"mass 4 taken in pm. mass 48 taken 4/2/18",NA,0,68,74,74,74,74,78,83,89,95,0,NA,"0",7.76666666666667,8,13,5.23333333333333,20.2833333333333,12.2833333333333,0.511805555555556,6,4,10,5,15,21,NA,15,21,6,"em",21,NA,304.63,10
489,40,1,"5","25.10_para_40.1_489","para",25,10,NA,"3/9/18","3/15/18",07:46:00,1,NA,"3/15/18","3/15/18",08:00:00,13:00:00,"5:14","3/15/18",20:17:00,"3/19/18","3/24/18","3/30/18",5,0,1690.13,4,2,2,"4/5/18",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"mass 4 taken in pm. mass 48 taken 4/2/18",NA,0,68,74,74,74,74,78,83,89,95,0,NA,"0",7.76666666666667,8,13,5.23333333333333,20.2833333333333,12.2833333333333,0.511805555555556,6,4,10,5,15,21,NA,15,21,6,"em",21,NA,1000.68,15
489,40,1,"end.all","25.10_para_40.1_489","para",25,10,NA,"3/9/18","3/15/18",07:46:00,1,NA,"3/15/18","3/15/18",08:00:00,13:00:00,"5:14","3/15/18",20:17:00,"3/19/18","3/24/18","3/30/18",5,0,1690.13,4,2,2,"4/5/18",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"mass 4 taken in pm. mass 48 taken 4/2/18",NA,0,68,74,74,74,74,78,83,89,95,0,NA,"0",7.76666666666667,8,13,5.23333333333333,20.2833333333333,12.2833333333333,0.511805555555556,6,4,10,5,15,21,NA,15,21,6,"em",21,NA,1690.13,21
49,40,2,"3","25.10_para_40.2_49","para",25,10,NA,"1/28/18","2/2/18",11:17:00,1,NA,"2/2/18","2/2/18",11:24:00,13:00:00,"1:43","2/3/18",18:05:00,"2/6/18","2/11/18",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"2/25/18",1323.88,1,0,5,NA,NA,NA,0,NA,NA,NA,"mass 4 taken in pm",NA,0,28,33,33,33,34,37,42,0,NA,56,NA,"0",11.2833333333333,11.4,13,1.71666666666667,18.0833333333333,30.6833333333333,1.27847222222222,5,4,9,5,14,NA,28,NA,NA,NA,"mongo",28,NA,79.02,5
49,40,2,"4","25.10_para_40.2_49","para",25,10,NA,"1/28/18","2/2/18",11:17:00,1,NA,"2/2/18","2/2/18",11:24:00,13:00:00,"1:43","2/3/18",18:05:00,"2/6/18","2/11/18",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"2/25/18",1323.88,1,0,5,NA,NA,NA,0,NA,NA,NA,"mass 4 taken in pm",NA,0,28,33,33,33,34,37,42,0,NA,56,NA,"0",11.2833333333333,11.4,13,1.71666666666667,18.0833333333333,30.6833333333333,1.27847222222222,5,4,9,5,14,NA,28,NA,NA,NA,"mongo",28,NA,168.87,9
49,40,2,"5","25.10_para_40.2_49","para",25,10,NA,"1/28/18","2/2/18",11:17:00,1,NA,"2/2/18","2/2/18",11:24:00,13:00:00,"1:43","2/3/18",18:05:00,"2/6/18","2/11/18",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"2/25/18",1323.88,1,0,5,NA,NA,NA,0,NA,NA,NA,"mass 4 taken in pm",NA,0,28,33,33,33,34,37,42,0,NA,56,NA,"0",11.2833333333333,11.4,13,1.71666666666667,18.0833333333333,30.6833333333333,1.27847222222222,5,4,9,5,14,NA,28,NA,NA,NA,"mongo",28,NA,616.14,14
49,40,2,"end.all","25.10_para_40.2_49","para",25,10,NA,"1/28/18","2/2/18",11:17:00,1,NA,"2/2/18","2/2/18",11:24:00,13:00:00,"1:43","2/3/18",18:05:00,"2/6/18","2/11/18",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"2/25/18",1323.88,1,0,5,NA,NA,NA,0,NA,NA,NA,"mass 4 taken in pm",NA,0,28,33,33,33,34,37,42,0,NA,56,NA,"0",11.2833333333333,11.4,13,1.71666666666667,18.0833333333333,30.6833333333333,1.27847222222222,5,4,9,5,14,NA,28,NA,NA,NA,"mongo",28,NA,1323.88,28
491,40,2,"3","25.10_para_40.2_491","para",25,10,NA,"3/9/18","3/15/18",07:48:00,1,NA,"3/15/18","3/15/18",08:00:00,13:00:00,"5:12","3/16/18",18:54:00,"3/19/18","3/25/18",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"4/8/18",952.09,1,0,5,NA,NA,NA,0,NA,NA,NA,"mass 4 taken in pm",NA,0,68,74,74,74,75,78,84,0,NA,98,NA,"0",7.8,8,13,5.2,18.9,34.9,1.45416666666667,6,4,10,6,16,NA,30,NA,NA,NA,"mongo",30,NA,76.04,6
491,40,2,"4","25.10_para_40.2_491","para",25,10,NA,"3/9/18","3/15/18",07:48:00,1,NA,"3/15/18","3/15/18",08:00:00,13:00:00,"5:12","3/16/18",18:54:00,"3/19/18","3/25/18",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"4/8/18",952.09,1,0,5,NA,NA,NA,0,NA,NA,NA,"mass 4 taken in pm",NA,0,68,74,74,74,75,78,84,0,NA,98,NA,"0",7.8,8,13,5.2,18.9,34.9,1.45416666666667,6,4,10,6,16,NA,30,NA,NA,NA,"mongo",30,NA,164.82,10
491,40,2,"5","25.10_para_40.2_491","para",25,10,NA,"3/9/18","3/15/18",07:48:00,1,NA,"3/15/18","3/15/18",08:00:00,13:00:00,"5:12","3/16/18",18:54:00,"3/19/18","3/25/18",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"4/8/18",952.09,1,0,5,NA,NA,NA,0,NA,NA,NA,"mass 4 taken in pm",NA,0,68,74,74,74,75,78,84,0,NA,98,NA,"0",7.8,8,13,5.2,18.9,34.9,1.45416666666667,6,4,10,6,16,NA,30,NA,NA,NA,"mongo",30,NA,573.92,16
491,40,2,"end.all","25.10_para_40.2_491","para",25,10,NA,"3/9/18","3/15/18",07:48:00,1,NA,"3/15/18","3/15/18",08:00:00,13:00:00,"5:12","3/16/18",18:54:00,"3/19/18","3/25/18",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"4/8/18",952.09,1,0,5,NA,NA,NA,0,NA,NA,NA,"mass 4 taken in pm",NA,0,68,74,74,74,75,78,84,0,NA,98,NA,"0",7.8,8,13,5.2,18.9,34.9,1.45416666666667,6,4,10,6,16,NA,30,NA,NA,NA,"mongo",30,NA,952.09,30
492,42,2,"3","25.10_para_42.2_492","para",25,10,NA,"3/10/18","3/15/18",07:50:00,1,NA,"3/15/18","3/15/18",08:00:00,13:00:00,"5:10","3/16/18",18:54:00,"3/19/18","3/24/18",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"4/7/18",3100.4,1,0,5,NA,NA,NA,0,NA,NA,NA,"horn damaged at ovp. mass 4 taken in pm",NA,0,69,74,74,74,75,78,83,0,NA,97,NA,"0",7.83333333333333,8,13,5.16666666666667,18.9,34.9,1.45416666666667,5,4,9,5,14,NA,28,NA,NA,NA,"mongo",28,NA,49.14,5
492,42,2,"4","25.10_para_42.2_492","para",25,10,NA,"3/10/18","3/15/18",07:50:00,1,NA,"3/15/18","3/15/18",08:00:00,13:00:00,"5:10","3/16/18",18:54:00,"3/19/18","3/24/18",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"4/7/18",3100.4,1,0,5,NA,NA,NA,0,NA,NA,NA,"horn damaged at ovp. mass 4 taken in pm",NA,0,69,74,74,74,75,78,83,0,NA,97,NA,"0",7.83333333333333,8,13,5.16666666666667,18.9,34.9,1.45416666666667,5,4,9,5,14,NA,28,NA,NA,NA,"mongo",28,NA,394.36,9
492,42,2,"5","25.10_para_42.2_492","para",25,10,NA,"3/10/18","3/15/18",07:50:00,1,NA,"3/15/18","3/15/18",08:00:00,13:00:00,"5:10","3/16/18",18:54:00,"3/19/18","3/24/18",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"4/7/18",3100.4,1,0,5,NA,NA,NA,0,NA,NA,NA,"horn damaged at ovp. mass 4 taken in pm",NA,0,69,74,74,74,75,78,83,0,NA,97,NA,"0",7.83333333333333,8,13,5.16666666666667,18.9,34.9,1.45416666666667,5,4,9,5,14,NA,28,NA,NA,NA,"mongo",28,NA,2099.26,14
